MeasureName,UsageType,MonthYear,M_Value,TransType
value_m,Cash withdrawal,APR 2020,607.0,Foreign-TH
value_m,Cash advance,APR 2020,5217.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,APR 2020,2557.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,APR 2020,408.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,APR 2020,537.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,APR 2020,94.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,APR 2020,356.0,Foreign-TH
volume_k,Cash withdrawal,MAY 2020,52.0,Foreign-TH
volume_k,Cash advance,MAY 2020,2017.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,MAY 2020,1705.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,MAY 2020,370.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,MAY 2020,172.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,MAY 2020,91.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,MAY 2020,411.0,Foreign-TH
value_m,Cash withdrawal,MAY 2020,643.0,Foreign-TH
value_m,Cash advance,MAY 2020,7371.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,MAY 2020,3425.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,MAY 2020,465.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,MAY 2020,415.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,MAY 2020,102.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,MAY 2020,623.0,Foreign-TH
volume_k,Cash withdrawal,JUN 2020,59.0,Foreign-TH
volume_k,Cash advance,JUN 2020,2268.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,JUN 2020,2081.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,JUN 2020,332.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,JUN 2020,178.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,JUN 2020,84.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,JUN 2020,375.0,Foreign-TH
value_m,Cash withdrawal,JUN 2020,782.0,Foreign-TH
value_m,Cash advance,JUN 2020,7605.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,JUN 2020,4301.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,JUN 2020,554.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,JUN 2020,486.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,JUN 2020,103.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,JUN 2020,254.0,Foreign-TH
volume_k,Cash withdrawal,JUL 2020,64.0,Foreign-TH
volume_k,Cash advance,JUL 2020,2226.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,JUL 2020,2392.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,JUL 2020,375.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,JUL 2020,174.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,JUL 2020,90.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,JUL 2020,379.0,Foreign-TH
value_m,Cash withdrawal,JUL 2020,843.0,Foreign-TH
value_m,Cash advance,JUL 2020,7310.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,JUL 2020,5085.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,JUL 2020,622.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,JUL 2020,501.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,JUL 2020,115.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,JUL 2020,275.0,Foreign-TH
volume_k,Cash withdrawal,AUG 2020,58.0,Foreign-TH
volume_k,Cash advance,AUG 2020,2096.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,AUG 2020,2376.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,AUG 2020,407.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,AUG 2020,158.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,AUG 2020,98.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,AUG 2020,354.0,Foreign-TH
value_m,Cash withdrawal,AUG 2020,784.0,Foreign-TH
value_m,Cash advance,AUG 2020,6721.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,AUG 2020,5266.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,AUG 2020,586.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,AUG 2020,529.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,AUG 2020,107.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,AUG 2020,319.0,Foreign-TH
volume_k,Cash withdrawal,SEP 2020,54.0,Foreign-TH
volume_k,Cash advance,SEP 2020,1283.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,SEP 2020,1926.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,SEP 2020,578.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,SEP 2020,147.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,SEP 2020,101.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,SEP 2020,323.0,Foreign-TH
value_m,Cash withdrawal,SEP 2020,732.0,Foreign-TH
value_m,Cash advance,SEP 2020,4507.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,SEP 2020,4342.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,SEP 2020,817.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,SEP 2020,484.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,SEP 2020,114.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,SEP 2020,311.0,Foreign-TH
volume_k,Cash withdrawal,OCT 2020,52.0,Foreign-TH
volume_k,Cash advance,OCT 2020,1276.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,OCT 2020,2276.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,OCT 2020,622.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,OCT 2020,135.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,OCT 2020,134.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,OCT 2020,322.0,Foreign-TH
value_m,Cash withdrawal,OCT 2020,696.0,Foreign-TH
value_m,Cash advance,OCT 2020,4467.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,OCT 2020,5043.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,OCT 2020,659.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,OCT 2020,473.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,OCT 2020,137.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,OCT 2020,275.0,Foreign-TH
volume_k,Cash withdrawal,NOV 2020,52.0,Foreign-TH
volume_k,Cash advance,NOV 2020,1307.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,NOV 2020,2279.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,NOV 2020,648.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,NOV 2020,119.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,NOV 2020,110.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,NOV 2020,317.0,Foreign-TH
value_m,Cash withdrawal,NOV 2020,676.0,Foreign-TH
value_m,Cash advance,NOV 2020,4557.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,NOV 2020,5401.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,NOV 2020,830.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,NOV 2020,488.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,NOV 2020,142.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,NOV 2020,252.0,Foreign-TH
volume_k,Cash withdrawal,DEC 2020,59.0,Foreign-TH
volume_k,Cash advance,DEC 2020,1510.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,DEC 2020,2541.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,DEC 2020,709.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,DEC 2020,137.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,DEC 2020,115.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,DEC 2020,315.0,Foreign-TH
value_m,Cash withdrawal,DEC 2020,782.0,Foreign-TH
value_m,Cash advance,DEC 2020,5765.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,DEC 2020,6267.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,DEC 2020,905.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,DEC 2020,651.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,DEC 2020,168.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,DEC 2020,303.0,Foreign-TH
volume_k,Cash withdrawal,JAN 2021,62.0,Foreign-TH
volume_k,Cash advance,JAN 2021,1355.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,JAN 2021,2105.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,JAN 2021,717.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,JAN 2021,117.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,JAN 2021,112.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,JAN 2021,263.0,Foreign-TH
value_m,Cash withdrawal,JAN 2021,807.0,Foreign-TH
value_m,Cash advance,JAN 2021,4803.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,JAN 2021,4614.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,JAN 2021,754.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,JAN 2021,521.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,JAN 2021,144.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,JAN 2021,239.0,Foreign-TH
volume_k,Cash withdrawal,FEB 2021,60.0,Foreign-TH
volume_k,Cash advance,FEB 2021,1338.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,FEB 2021,2091.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,FEB 2021,718.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,FEB 2021,118.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,FEB 2021,107.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,FEB 2021,261.0,Foreign-TH
value_m,Cash withdrawal,FEB 2021,780.0,Foreign-TH
value_m,Cash advance,FEB 2021,4959.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,FEB 2021,4518.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,FEB 2021,773.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,FEB 2021,531.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,FEB 2021,140.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,FEB 2021,209.0,Foreign-TH
volume_k,Cash withdrawal,MAR 2021,66.0,Foreign-TH
volume_k,Cash advance,MAR 2021,1494.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,MAR 2021,2438.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,MAR 2021,937.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,MAR 2021,139.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,MAR 2021,141.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,MAR 2021,309.0,Foreign-TH
value_m,Cash withdrawal,MAR 2021,865.0,Foreign-TH
value_m,Cash advance,MAR 2021,5811.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,MAR 2021,5440.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,MAR 2021,1801.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,MAR 2021,644.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,MAR 2021,176.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,MAR 2021,237.0,Foreign-TH
volume_k,Cash withdrawal,APR 2021,63.0,Foreign-TH
volume_k,Cash advance,APR 2021,1373.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,APR 2021,2194.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,APR 2021,874.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,APR 2021,129.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,APR 2021,132.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,APR 2021,287.0,Foreign-TH
value_m,Cash withdrawal,APR 2021,849.0,Foreign-TH
value_m,Cash advance,APR 2021,5117.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,APR 2021,4933.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,APR 2021,817.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,APR 2021,584.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,APR 2021,163.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,APR 2021,223.0,Foreign-TH
volume_k,Cash withdrawal,MAY 2021,58.0,Foreign-TH
volume_k,Cash advance,MAY 2021,1435.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,MAY 2021,1997.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,MAY 2021,1055.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,MAY 2021,118.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,MAY 2021,149.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,MAY 2021,241.0,Foreign-TH
value_m,Cash withdrawal,MAY 2021,763.0,Foreign-TH
value_m,Cash advance,MAY 2021,5252.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,MAY 2021,4277.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,MAY 2021,891.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,MAY 2021,563.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,MAY 2021,181.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,MAY 2021,197.0,Foreign-TH
volume_k,Cash withdrawal,JUN 2021,62.0,Foreign-TH
volume_k,Cash advance,JUN 2021,1486.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,JUN 2021,2067.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,JUN 2021,1070.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,JUN 2021,114.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,JUN 2021,153.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,JUN 2021,250.0,Foreign-TH
value_m,Cash withdrawal,JUN 2021,793.0,Foreign-TH
value_m,Cash advance,JUN 2021,5063.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,JUN 2021,4338.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,JUN 2021,1076.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,JUN 2021,580.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,JUN 2021,200.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,JUN 2021,228.0,Foreign-TH
volume_k,Cash withdrawal,JUL 2021,61.0,Foreign-TH
volume_k,Cash advance,JUL 2021,1437.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,JUL 2021,1843.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,JUL 2021,1157.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,JUL 2021,104.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,JUL 2021,163.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,JUL 2021,261.0,Foreign-TH
value_m,Cash withdrawal,JUL 2021,801.0,Foreign-TH
value_m,Cash advance,JUL 2021,4965.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,JUL 2021,4037.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,JUL 2021,1296.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,JUL 2021,565.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,JUL 2021,224.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,JUL 2021,232.0,Foreign-TH
volume_k,Cash withdrawal,AUG 2021,51.0,Foreign-TH
volume_k,Cash advance,AUG 2021,1558.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,AUG 2021,1732.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,AUG 2021,1206.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,AUG 2021,102.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,AUG 2021,179.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,AUG 2021,221.0,Foreign-TH
value_m,Cash withdrawal,AUG 2021,693.0,Foreign-TH
value_m,Cash advance,AUG 2021,4927.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,AUG 2021,3753.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,AUG 2021,1195.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,AUG 2021,507.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,AUG 2021,245.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,AUG 2021,175.0,Foreign-TH
volume_k,Cash withdrawal,SEP 2021,50.0,Foreign-TH
volume_k,Cash advance,SEP 2021,1703.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,SEP 2021,2038.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,SEP 2021,1240.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,SEP 2021,122.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,SEP 2021,194.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,SEP 2021,206.0,Foreign-TH
value_m,Cash withdrawal,SEP 2021,683.0,Foreign-TH
value_m,Cash advance,SEP 2021,5381.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,SEP 2021,4639.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,SEP 2021,2030.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,SEP 2021,602.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,SEP 2021,240.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,SEP 2021,185.0,Foreign-TH
volume_k,Cash withdrawal,OCT 2021,55.0,Foreign-TH
volume_k,Cash advance,OCT 2021,1745.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,OCT 2021,2336.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,OCT 2021,1268.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,OCT 2021,156.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,OCT 2021,217.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,OCT 2021,216.0,Foreign-TH
value_m,Cash withdrawal,OCT 2021,742.0,Foreign-TH
value_m,Cash advance,OCT 2021,5798.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,OCT 2021,5501.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,OCT 2021,2807.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,OCT 2021,727.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,OCT 2021,300.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,OCT 2021,177.0,Foreign-TH
volume_k,Cash withdrawal,NOV 2021,71.0,Foreign-TH
volume_k,Cash advance,NOV 2021,1381.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,NOV 2021,2492.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,NOV 2021,1391.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,NOV 2021,242.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,NOV 2021,254.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,NOV 2021,225.0,Foreign-TH
value_m,Cash withdrawal,NOV 2021,913.0,Foreign-TH
value_m,Cash advance,NOV 2021,4964.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,NOV 2021,6867.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,NOV 2021,3278.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,NOV 2021,1165.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,NOV 2021,390.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,NOV 2021,180.0,Foreign-TH
volume_k,Cash withdrawal,DEC 2021,121.0,Foreign-TH
volume_k,Cash advance,DEC 2021,1725.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,DEC 2021,3214.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,DEC 2021,1642.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,DEC 2021,460.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,DEC 2021,340.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,DEC 2021,252.0,Foreign-TH
value_m,Cash withdrawal,DEC 2021,1506.0,Foreign-TH
value_m,Cash advance,DEC 2021,7717.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,DEC 2021,10372.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,DEC 2021,6451.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,DEC 2021,2088.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,DEC 2021,545.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,DEC 2021,242.0,Foreign-TH
volume_k,Cash withdrawal,JAN 2022,130.0,Foreign-TH
volume_k,Cash advance,JAN 2022,1575.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,JAN 2022,3056.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,JAN 2022,1600.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,JAN 2022,523.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,JAN 2022,358.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,JAN 2022,262.0,Foreign-TH
value_m,Cash withdrawal,JAN 2022,1624.0,Foreign-TH
value_m,Cash advance,JAN 2022,6423.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,JAN 2022,8262.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,JAN 2022,3793.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,JAN 2022,2054.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,JAN 2022,522.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,JAN 2022,234.0,Foreign-TH
volume_k,Cash withdrawal,FEB 2022,117.0,Foreign-TH
volume_k,Cash advance,FEB 2022,1450.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,FEB 2022,2728.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,FEB 2022,1532.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,FEB 2022,451.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,FEB 2022,365.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,FEB 2022,249.0,Foreign-TH
value_m,Cash withdrawal,FEB 2022,1478.0,Foreign-TH
value_m,Cash advance,FEB 2022,5940.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,FEB 2022,8611.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,FEB 2022,3611.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,FEB 2022,1661.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,FEB 2022,529.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,FEB 2022,226.0,Foreign-TH
volume_k,Cash withdrawal,MAR 2022,144.0,Foreign-TH
volume_k,Cash advance,MAR 2022,1675.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,MAR 2022,3162.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,MAR 2022,1822.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,MAR 2022,492.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,MAR 2022,432.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,MAR 2022,313.0,Foreign-TH
value_m,Cash withdrawal,MAR 2022,1753.0,Foreign-TH
value_m,Cash advance,MAR 2022,6829.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,MAR 2022,10636.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,MAR 2022,4393.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,MAR 2022,1904.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,MAR 2022,545.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,MAR 2022,325.0,Foreign-TH
volume_k,Cash withdrawal,APR 2022,151.0,Foreign-TH
volume_k,Cash advance,APR 2022,1647.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,APR 2022,3369.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,APR 2022,1744.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,APR 2022,517.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,APR 2022,443.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,APR 2022,344.0,Foreign-TH
value_m,Cash withdrawal,APR 2022,1680.0,Foreign-TH
value_m,Cash advance,APR 2022,6456.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,APR 2022,11335.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,APR 2022,4127.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,APR 2022,1862.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,APR 2022,495.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,APR 2022,291.0,Foreign-TH
volume_k,Cash withdrawal,MAY 2022,162.0,Foreign-TH
volume_k,Cash advance,MAY 2022,1758.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,MAY 2022,3787.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,MAY 2022,1937.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,MAY 2022,633.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,MAY 2022,477.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,MAY 2022,345.0,Foreign-TH
value_m,Cash withdrawal,MAY 2022,1739.0,Foreign-TH
value_m,Cash advance,MAY 2022,6756.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,MAY 2022,13196.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,MAY 2022,4118.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,MAY 2022,2347.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,MAY 2022,522.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,MAY 2022,337.0,Foreign-TH
volume_k,Cash withdrawal,JUN 2022,172.0,Foreign-TH
volume_k,Cash advance,JUN 2022,1781.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,JUN 2022,3872.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,JUN 2022,1992.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,JUN 2022,693.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,JUN 2022,483.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,JUN 2022,397.0,Foreign-TH
