BankType,ChannelType,MonthYear,M_Value,MeasureName,TransType
Non-bank,Counter,JUN 2016,566.76,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,JUN 2016,11564.07,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,JUN 2016,5000.77,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,JUN 2016,501.18,volume_k,e-Payments (Royal Decree)
Non-bank,Others,JUN 2016,28747.54,volume_k,e-Payments (Royal Decree)
Bank,Counter,JUL 2016,734.38,volume_k,e-Payments (Royal Decree)
Bank,ATM,JUL 2016,34399.33,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,JUL 2016,29019.01,volume_k,e-Payments (Royal Decree)
Bank,Internet,JUL 2016,22142.97,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,JUL 2016,51262.56,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,JUL 2016,477.16,volume_k,e-Payments (Royal Decree)
Bank,Telephone,JUL 2016,68.94,volume_k,e-Payments (Royal Decree)
Bank,Others,JUL 2016,4.02,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,JUL 2016,534.95,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,JUL 2016,12463.83,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,JUL 2016,5873.27,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,JUL 2016,1094.01,volume_k,e-Payments (Royal Decree)
Non-bank,Others,JUL 2016,23806.9,volume_k,e-Payments (Royal Decree)
Bank,Counter,AUG 2016,870.08,volume_k,e-Payments (Royal Decree)
Bank,ATM,AUG 2016,34224.25,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,AUG 2016,29035.18,volume_k,e-Payments (Royal Decree)
Bank,Internet,AUG 2016,23598.99,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,AUG 2016,54841.64,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,AUG 2016,492.13,volume_k,e-Payments (Royal Decree)
Bank,Telephone,AUG 2016,55.6,volume_k,e-Payments (Royal Decree)
Bank,Others,AUG 2016,1058.23,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,AUG 2016,593.36,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,AUG 2016,12599.23,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,AUG 2016,5684.09,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,AUG 2016,1056.35,volume_k,e-Payments (Royal Decree)
Non-bank,Others,AUG 2016,23865.9,volume_k,e-Payments (Royal Decree)
Bank,Counter,SEP 2016,842.41,volume_k,e-Payments (Royal Decree)
Bank,ATM,SEP 2016,33228.81,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,SEP 2016,27358.32,volume_k,e-Payments (Royal Decree)
Bank,Internet,SEP 2016,23062.63,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,SEP 2016,55913.49,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,SEP 2016,482.72,volume_k,e-Payments (Royal Decree)
Bank,Telephone,SEP 2016,29.44,volume_k,e-Payments (Royal Decree)
Bank,Others,SEP 2016,300.1,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,SEP 2016,781.84,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,SEP 2016,11581.09,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,SEP 2016,6016.49,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,SEP 2016,1028.58,volume_k,e-Payments (Royal Decree)
Non-bank,Others,SEP 2016,24867.37,volume_k,e-Payments (Royal Decree)
Bank,Counter,OCT 2016,814.83,volume_k,e-Payments (Royal Decree)
Bank,ATM,OCT 2016,34620.59,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,OCT 2016,29190.14,volume_k,e-Payments (Royal Decree)
Bank,Internet,OCT 2016,24805.86,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,OCT 2016,60314.66,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,OCT 2016,481.98,volume_k,e-Payments (Royal Decree)
Bank,Telephone,OCT 2016,29.6,volume_k,e-Payments (Royal Decree)
Bank,Others,OCT 2016,299.41,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,OCT 2016,803.0,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,OCT 2016,12719.88,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,OCT 2016,6121.21,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,OCT 2016,1093.25,volume_k,e-Payments (Royal Decree)
Non-bank,Others,OCT 2016,31770.84,volume_k,e-Payments (Royal Decree)
Bank,Counter,NOV 2016,835.39,volume_k,e-Payments (Royal Decree)
Bank,ATM,NOV 2016,33254.06,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,NOV 2016,28530.97,volume_k,e-Payments (Royal Decree)
Bank,Internet,NOV 2016,25607.14,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,NOV 2016,62809.56,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,NOV 2016,490.24,volume_k,e-Payments (Royal Decree)
Bank,Telephone,NOV 2016,27.87,volume_k,e-Payments (Royal Decree)
Bank,Others,NOV 2016,277.61,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,NOV 2016,665.9,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,NOV 2016,11974.03,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,NOV 2016,6142.96,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,NOV 2016,1137.87,volume_k,e-Payments (Royal Decree)
Non-bank,Others,NOV 2016,30302.07,volume_k,e-Payments (Royal Decree)
Bank,Counter,DEC 2016,806.8,volume_k,e-Payments (Royal Decree)
Bank,ATM,DEC 2016,33937.64,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,DEC 2016,31845.27,volume_k,e-Payments (Royal Decree)
Bank,Internet,DEC 2016,27352.55,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,DEC 2016,66848.36,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,DEC 2016,532.98,volume_k,e-Payments (Royal Decree)
Bank,Telephone,DEC 2016,27.85,volume_k,e-Payments (Royal Decree)
Bank,Others,DEC 2016,367.74,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,DEC 2016,848.1,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,DEC 2016,13965.92,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,DEC 2016,6589.18,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,DEC 2016,1311.89,volume_k,e-Payments (Royal Decree)
Non-bank,Others,DEC 2016,36544.61,volume_k,e-Payments (Royal Decree)
Bank,Counter,JAN 2017,775.78,volume_k,e-Payments (Royal Decree)
Bank,ATM,JAN 2017,30540.78,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,JAN 2017,30957.32,volume_k,e-Payments (Royal Decree)
Bank,Internet,JAN 2017,24432.11,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,JAN 2017,66485.6,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,JAN 2017,488.67,volume_k,e-Payments (Royal Decree)
Bank,Telephone,JAN 2017,26.96,volume_k,e-Payments (Royal Decree)
Bank,Others,JAN 2017,274.21,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,JAN 2017,870.2,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,JAN 2017,13446.05,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,JAN 2017,6695.69,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,JAN 2017,1416.97,volume_k,e-Payments (Royal Decree)
Non-bank,Others,JAN 2017,35793.36,volume_k,e-Payments (Royal Decree)
Bank,Counter,FEB 2017,752.47,volume_k,e-Payments (Royal Decree)
Bank,ATM,FEB 2017,27646.33,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,FEB 2017,27825.3,volume_k,e-Payments (Royal Decree)
Bank,Internet,FEB 2017,24192.0,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,FEB 2017,68011.81,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,FEB 2017,478.15,volume_k,e-Payments (Royal Decree)
Bank,Telephone,FEB 2017,23.18,volume_k,e-Payments (Royal Decree)
Bank,Others,FEB 2017,282.29,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,FEB 2017,921.45,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,FEB 2017,12110.72,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,FEB 2017,5924.94,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,FEB 2017,1332.1,volume_k,e-Payments (Royal Decree)
Non-bank,Others,FEB 2017,31354.41,volume_k,e-Payments (Royal Decree)
Bank,Counter,MAR 2017,829.58,volume_k,e-Payments (Royal Decree)
Bank,ATM,MAR 2017,32990.5,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,MAR 2017,30322.85,volume_k,e-Payments (Royal Decree)
Bank,Internet,MAR 2017,27683.68,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,MAR 2017,79462.31,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,MAR 2017,526.99,volume_k,e-Payments (Royal Decree)
Bank,Telephone,MAR 2017,32.41,volume_k,e-Payments (Royal Decree)
Bank,Others,MAR 2017,284.4,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,MAR 2017,946.83,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,MAR 2017,13273.74,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,MAR 2017,6615.71,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,MAR 2017,1539.93,volume_k,e-Payments (Royal Decree)
Non-bank,Others,MAR 2017,35868.97,volume_k,e-Payments (Royal Decree)
Bank,Counter,APR 2017,633.71,volume_k,e-Payments (Royal Decree)
Bank,ATM,APR 2017,30363.02,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,APR 2017,29505.23,volume_k,e-Payments (Royal Decree)
Bank,Internet,APR 2017,24963.43,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,APR 2017,76674.83,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,APR 2017,512.72,volume_k,e-Payments (Royal Decree)
Bank,Telephone,APR 2017,22.28,volume_k,e-Payments (Royal Decree)
Bank,Others,APR 2017,285.4,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,APR 2017,1031.07,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,APR 2017,13462.24,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,APR 2017,6620.67,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,APR 2017,1463.02,volume_k,e-Payments (Royal Decree)
Non-bank,Others,APR 2017,44269.44,volume_k,e-Payments (Royal Decree)
Bank,Counter,MAY 2017,782.94,volume_k,e-Payments (Royal Decree)
Bank,ATM,MAY 2017,31960.44,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,MAY 2017,31184.42,volume_k,e-Payments (Royal Decree)
Bank,Internet,MAY 2017,26154.15,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,MAY 2017,87964.22,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,MAY 2017,579.16,volume_k,e-Payments (Royal Decree)
Bank,Telephone,MAY 2017,23.32,volume_k,e-Payments (Royal Decree)
Bank,Others,MAY 2017,308.83,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,MAY 2017,1269.64,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,MAY 2017,13580.54,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,MAY 2017,6667.52,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,MAY 2017,2076.8,volume_k,e-Payments (Royal Decree)
Non-bank,Others,MAY 2017,47840.2,volume_k,e-Payments (Royal Decree)
Bank,Counter,JUN 2017,746.68,volume_k,e-Payments (Royal Decree)
Bank,ATM,JUN 2017,30215.83,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,JUN 2017,30202.25,volume_k,e-Payments (Royal Decree)
Bank,Internet,JUN 2017,26798.24,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,JUN 2017,91179.17,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,JUN 2017,565.64,volume_k,e-Payments (Royal Decree)
Bank,Telephone,JUN 2017,29.39,volume_k,e-Payments (Royal Decree)
Bank,Others,JUN 2017,296.97,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,JUN 2017,1558.99,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,JUN 2017,13119.27,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,JUN 2017,6166.1,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,JUN 2017,2037.65,volume_k,e-Payments (Royal Decree)
Non-bank,Others,JUN 2017,47284.64,volume_k,e-Payments (Royal Decree)
Bank,Counter,JUL 2017,705.0,volume_k,e-Payments (Royal Decree)
Bank,ATM,JUL 2017,30538.13,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,JUL 2017,31888.51,volume_k,e-Payments (Royal Decree)
Bank,Internet,JUL 2017,27864.32,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,JUL 2017,99384.06,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,JUL 2017,592.0,volume_k,e-Payments (Royal Decree)
Bank,Telephone,JUL 2017,21.07,volume_k,e-Payments (Royal Decree)
Bank,Others,JUL 2017,326.56,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,JUL 2017,2418.01,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,JUL 2017,14249.15,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,JUL 2017,6454.66,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,JUL 2017,1995.24,volume_k,e-Payments (Royal Decree)
Non-bank,Others,JUL 2017,48615.13,volume_k,e-Payments (Royal Decree)
Bank,Counter,AUG 2017,763.19,volume_k,e-Payments (Royal Decree)
Bank,ATM,AUG 2017,30717.92,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,AUG 2017,31850.78,volume_k,e-Payments (Royal Decree)
Bank,Internet,AUG 2017,29292.89,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,AUG 2017,107295.81,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,AUG 2017,601.6,volume_k,e-Payments (Royal Decree)
Bank,Telephone,AUG 2017,20.38,volume_k,e-Payments (Royal Decree)
Bank,Others,AUG 2017,304.4,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,AUG 2017,2800.44,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,AUG 2017,14242.26,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,AUG 2017,6433.53,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,AUG 2017,2338.66,volume_k,e-Payments (Royal Decree)
Non-bank,Others,AUG 2017,46593.17,volume_k,e-Payments (Royal Decree)
Bank,Counter,SEP 2017,691.64,volume_k,e-Payments (Royal Decree)
Bank,ATM,SEP 2017,29454.82,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,SEP 2017,31054.45,volume_k,e-Payments (Royal Decree)
Bank,Internet,SEP 2017,19043.96,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,SEP 2017,126081.32,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,SEP 2017,616.28,volume_k,e-Payments (Royal Decree)
Bank,Telephone,SEP 2017,18.83,volume_k,e-Payments (Royal Decree)
Bank,Others,SEP 2017,299.42,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,SEP 2017,3384.69,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,SEP 2017,13686.99,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,SEP 2017,6350.49,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,SEP 2017,2958.35,volume_k,e-Payments (Royal Decree)
Non-bank,Others,SEP 2017,47279.58,volume_k,e-Payments (Royal Decree)
Bank,Counter,OCT 2017,692.61,volume_k,e-Payments (Royal Decree)
Bank,ATM,OCT 2017,27026.4,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,OCT 2017,32412.45,volume_k,e-Payments (Royal Decree)
Bank,Internet,OCT 2017,20899.11,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,OCT 2017,132370.57,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,OCT 2017,601.26,volume_k,e-Payments (Royal Decree)
Bank,Telephone,OCT 2017,18.07,volume_k,e-Payments (Royal Decree)
Bank,Others,OCT 2017,353.66,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,OCT 2017,4131.05,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,OCT 2017,14746.66,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,OCT 2017,6736.77,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,OCT 2017,3610.65,volume_k,e-Payments (Royal Decree)
Non-bank,Others,OCT 2017,51403.68,volume_k,e-Payments (Royal Decree)
Bank,Counter,NOV 2017,705.49,volume_k,e-Payments (Royal Decree)
Bank,ATM,NOV 2017,26186.73,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,NOV 2017,32587.71,volume_k,e-Payments (Royal Decree)
Bank,Internet,NOV 2017,21706.3,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,NOV 2017,138630.58,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,NOV 2017,593.7,volume_k,e-Payments (Royal Decree)
Bank,Telephone,NOV 2017,17.43,volume_k,e-Payments (Royal Decree)
Bank,Others,NOV 2017,400.66,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,NOV 2017,3523.6,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,NOV 2017,14374.18,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,NOV 2017,6878.95,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,NOV 2017,3965.01,volume_k,e-Payments (Royal Decree)
Non-bank,Others,NOV 2017,51414.9,volume_k,e-Payments (Royal Decree)
Bank,Counter,DEC 2017,666.79,volume_k,e-Payments (Royal Decree)
Bank,ATM,DEC 2017,26139.22,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,DEC 2017,35783.61,volume_k,e-Payments (Royal Decree)
Bank,Internet,DEC 2017,22059.17,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,DEC 2017,151157.83,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,DEC 2017,634.31,volume_k,e-Payments (Royal Decree)
Bank,Telephone,DEC 2017,17.03,volume_k,e-Payments (Royal Decree)
Bank,Others,DEC 2017,444.76,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,DEC 2017,2701.74,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,DEC 2017,16219.63,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,DEC 2017,6827.86,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,DEC 2017,4170.29,volume_k,e-Payments (Royal Decree)
Non-bank,Others,DEC 2017,54592.95,volume_k,e-Payments (Royal Decree)
Bank,Counter,JAN 2018,684.14,volume_k,e-Payments (Royal Decree)
Bank,ATM,JAN 2018,24078.45,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,JAN 2018,36338.84,volume_k,e-Payments (Royal Decree)
Bank,Internet,JAN 2018,20036.11,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,JAN 2018,152311.95,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,JAN 2018,608.27,volume_k,e-Payments (Royal Decree)
Bank,Telephone,JAN 2018,16.03,volume_k,e-Payments (Royal Decree)
Bank,Others,JAN 2018,409.46,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,JAN 2018,3841.15,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,JAN 2018,15116.83,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,JAN 2018,7454.06,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,JAN 2018,3676.36,volume_k,e-Payments (Royal Decree)
Non-bank,Others,JAN 2018,55441.71,volume_k,e-Payments (Royal Decree)
Bank,Counter,FEB 2018,614.39,volume_k,e-Payments (Royal Decree)
Bank,ATM,FEB 2018,22722.14,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,FEB 2018,32712.25,volume_k,e-Payments (Royal Decree)
Bank,Internet,FEB 2018,18964.72,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,FEB 2018,153747.75,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,FEB 2018,598.92,volume_k,e-Payments (Royal Decree)
Bank,Telephone,FEB 2018,14.46,volume_k,e-Payments (Royal Decree)
Bank,Others,FEB 2018,398.07,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,FEB 2018,3245.02,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,FEB 2018,13654.47,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,FEB 2018,7150.54,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,FEB 2018,3471.59,volume_k,e-Payments (Royal Decree)
Non-bank,Others,FEB 2018,51470.82,volume_k,e-Payments (Royal Decree)
Bank,Counter,MAR 2018,625.08,volume_k,e-Payments (Royal Decree)
Bank,ATM,MAR 2018,24179.96,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,MAR 2018,35701.01,volume_k,e-Payments (Royal Decree)
Bank,Internet,MAR 2018,22148.45,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,MAR 2018,176591.94,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,MAR 2018,632.17,volume_k,e-Payments (Royal Decree)
Bank,Telephone,MAR 2018,15.5,volume_k,e-Payments (Royal Decree)
Bank,Others,MAR 2018,407.23,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,MAR 2018,3425.45,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,MAR 2018,14720.05,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,MAR 2018,8277.05,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,MAR 2018,3587.09,volume_k,e-Payments (Royal Decree)
Non-bank,Others,MAR 2018,57428.14,volume_k,e-Payments (Royal Decree)
Bank,Counter,APR 2018,537.41,volume_k,e-Payments (Royal Decree)
Bank,ATM,APR 2018,20497.68,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,APR 2018,35693.98,volume_k,e-Payments (Royal Decree)
Bank,Internet,APR 2018,23983.95,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,APR 2018,173537.16,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,APR 2018,600.41,volume_k,e-Payments (Royal Decree)
Bank,Telephone,APR 2018,13.66,volume_k,e-Payments (Royal Decree)
Bank,Others,APR 2018,414.68,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,APR 2018,3294.33,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,APR 2018,15549.47,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,APR 2018,7536.85,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,APR 2018,4105.77,volume_k,e-Payments (Royal Decree)
Non-bank,Others,APR 2018,55159.17,volume_k,e-Payments (Royal Decree)
Bank,Counter,MAY 2018,589.44,volume_k,e-Payments (Royal Decree)
Bank,ATM,MAY 2018,21187.41,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,MAY 2018,35981.66,volume_k,e-Payments (Royal Decree)
Bank,Internet,MAY 2018,26390.24,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,MAY 2018,198625.09,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,MAY 2018,620.42,volume_k,e-Payments (Royal Decree)
Bank,Telephone,MAY 2018,14.5,volume_k,e-Payments (Royal Decree)
Bank,Others,MAY 2018,430.36,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,MAY 2018,3608.81,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,MAY 2018,15488.96,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,MAY 2018,7590.83,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,MAY 2018,4426.37,volume_k,e-Payments (Royal Decree)
Non-bank,Others,MAY 2018,57570.23,volume_k,e-Payments (Royal Decree)
Bank,Counter,JUN 2018,542.72,volume_k,e-Payments (Royal Decree)
Bank,ATM,JUN 2018,19895.99,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,JUN 2018,35126.41,volume_k,e-Payments (Royal Decree)
Bank,Internet,JUN 2018,27857.95,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,JUN 2018,203249.47,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,JUN 2018,613.25,volume_k,e-Payments (Royal Decree)
Bank,Telephone,JUN 2018,13.15,volume_k,e-Payments (Royal Decree)
Bank,Others,JUN 2018,420.96,volume_k,e-Payments (Royal Decree)
Non-bank,Counter,JUN 2018,3726.79,volume_k,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,JUN 2018,14670.98,volume_k,e-Payments (Royal Decree)
Non-bank,Internet,JUN 2018,7212.94,volume_k,e-Payments (Royal Decree)
Non-bank,Mobile Phone,JUN 2018,4771.09,volume_k,e-Payments (Royal Decree)
Non-bank,Others,JUN 2018,57115.74,volume_k,e-Payments (Royal Decree)
Bank,Counter,JUL 2018,532.58,volume_k,e-Payments (Royal Decree)
Bank,ATM,JUL 2018,19702.09,volume_k,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,JUL 2018,37452.48,volume_k,e-Payments (Royal Decree)
Bank,Internet,JUL 2018,30071.88,volume_k,e-Payments (Royal Decree)
Bank,Mobile Phone,JUL 2018,216661.55,volume_k,e-Payments (Royal Decree)
Bank,Leased Line,JUL 2018,632.04,volume_k,e-Payments (Royal Decree)
Bank,Telephone,JUL 2018,12.72,volume_k,e-Payments (Royal Decree)
