MeasureName,UsageType,MonthYear,M_Value,TransType
volume_k,Cash advance,JAN 2021,2.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,JAN 2021,1582.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,JAN 2021,2369.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,JAN 2021,4037.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,JAN 2021,2631.0,TH-Aboard
value_m,Cash withdrawal,JAN 2021,1494.0,TH-Aboard
value_m,Cash advance,JAN 2021,21.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,JAN 2021,2601.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,JAN 2021,4207.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,JAN 2021,3676.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,JAN 2021,1394.0,TH-Aboard
volume_k,Cash withdrawal,FEB 2021,113.0,TH-Aboard
volume_k,Cash advance,FEB 2021,2.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,FEB 2021,1428.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,FEB 2021,2149.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,FEB 2021,3317.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,FEB 2021,2399.0,TH-Aboard
value_m,Cash withdrawal,FEB 2021,1363.0,TH-Aboard
value_m,Cash advance,FEB 2021,17.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,FEB 2021,2398.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,FEB 2021,4003.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,FEB 2021,3426.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,FEB 2021,1373.0,TH-Aboard
volume_k,Cash withdrawal,MAR 2021,123.0,TH-Aboard
volume_k,Cash advance,MAR 2021,2.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,MAR 2021,1776.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,MAR 2021,2399.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,MAR 2021,3124.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,MAR 2021,2594.0,TH-Aboard
value_m,Cash withdrawal,MAR 2021,1514.0,TH-Aboard
value_m,Cash advance,MAR 2021,18.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,MAR 2021,3158.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,MAR 2021,5274.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,MAR 2021,3865.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,MAR 2021,1628.0,TH-Aboard
volume_k,Cash withdrawal,APR 2021,112.0,TH-Aboard
volume_k,Cash advance,APR 2021,2.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,APR 2021,1739.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,APR 2021,2329.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,APR 2021,3098.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,APR 2021,2550.0,TH-Aboard
value_m,Cash withdrawal,APR 2021,1455.0,TH-Aboard
value_m,Cash advance,APR 2021,18.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,APR 2021,2971.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,APR 2021,4657.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,APR 2021,3893.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,APR 2021,1570.0,TH-Aboard
volume_k,Cash withdrawal,MAY 2021,117.0,TH-Aboard
volume_k,Cash advance,MAY 2021,2.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,MAY 2021,1900.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,MAY 2021,2281.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,MAY 2021,3465.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,MAY 2021,2765.0,TH-Aboard
value_m,Cash withdrawal,MAY 2021,1575.0,TH-Aboard
value_m,Cash advance,MAY 2021,18.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,MAY 2021,3204.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,MAY 2021,4591.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,MAY 2021,4260.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,MAY 2021,1701.0,TH-Aboard
volume_k,Cash withdrawal,JUN 2021,117.0,TH-Aboard
volume_k,Cash advance,JUN 2021,2.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,JUN 2021,1968.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,JUN 2021,2268.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,JUN 2021,3269.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,JUN 2021,2603.0,TH-Aboard
value_m,Cash withdrawal,JUN 2021,1634.0,TH-Aboard
value_m,Cash advance,JUN 2021,18.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,JUN 2021,3450.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,JUN 2021,4536.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,JUN 2021,4025.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,JUN 2021,1560.0,TH-Aboard
volume_k,Cash withdrawal,JUL 2021,116.0,TH-Aboard
volume_k,Cash advance,JUL 2021,2.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,JUL 2021,2036.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,JUL 2021,2389.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,JUL 2021,3500.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,JUL 2021,2806.0,TH-Aboard
value_m,Cash withdrawal,JUL 2021,1574.0,TH-Aboard
value_m,Cash advance,JUL 2021,21.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,JUL 2021,3642.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,JUL 2021,4738.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,JUL 2021,4336.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,JUL 2021,1711.0,TH-Aboard
volume_k,Cash withdrawal,AUG 2021,120.0,TH-Aboard
volume_k,Cash advance,AUG 2021,2.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,AUG 2021,2118.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,AUG 2021,2393.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,AUG 2021,3449.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,AUG 2021,2766.0,TH-Aboard
value_m,Cash withdrawal,AUG 2021,1616.0,TH-Aboard
value_m,Cash advance,AUG 2021,22.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,AUG 2021,4077.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,AUG 2021,4822.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,AUG 2021,4324.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,AUG 2021,1759.0,TH-Aboard
volume_k,Cash withdrawal,SEP 2021,117.0,TH-Aboard
volume_k,Cash advance,SEP 2021,2.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,SEP 2021,2067.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,SEP 2021,2293.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,SEP 2021,3435.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,SEP 2021,2743.0,TH-Aboard
value_m,Cash withdrawal,SEP 2021,1555.0,TH-Aboard
value_m,Cash advance,SEP 2021,20.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,SEP 2021,4138.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,SEP 2021,5602.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,SEP 2021,4481.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,SEP 2021,1928.0,TH-Aboard
volume_k,Cash withdrawal,OCT 2021,117.0,TH-Aboard
volume_k,Cash advance,OCT 2021,2.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,OCT 2021,2057.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,OCT 2021,2192.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,OCT 2021,3341.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,OCT 2021,2656.0,TH-Aboard
value_m,Cash withdrawal,OCT 2021,1580.0,TH-Aboard
value_m,Cash advance,OCT 2021,20.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,OCT 2021,4118.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,OCT 2021,5357.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,OCT 2021,4456.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,OCT 2021,1912.0,TH-Aboard
volume_k,Cash withdrawal,NOV 2021,116.0,TH-Aboard
volume_k,Cash advance,NOV 2021,2.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,NOV 2021,2149.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,NOV 2021,2102.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,NOV 2021,3024.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,NOV 2021,1965.0,TH-Aboard
value_m,Cash withdrawal,NOV 2021,1609.0,TH-Aboard
value_m,Cash advance,NOV 2021,17.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,NOV 2021,4582.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,NOV 2021,5164.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,NOV 2021,4443.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,NOV 2021,1730.0,TH-Aboard
volume_k,Cash withdrawal,DEC 2021,117.0,TH-Aboard
volume_k,Cash advance,DEC 2021,2.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,DEC 2021,2202.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,DEC 2021,2008.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,DEC 2021,3256.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,DEC 2021,1989.0,TH-Aboard
value_m,Cash withdrawal,DEC 2021,1799.0,TH-Aboard
value_m,Cash advance,DEC 2021,21.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,DEC 2021,4883.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,DEC 2021,4999.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,DEC 2021,4898.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,DEC 2021,1815.0,TH-Aboard
volume_k,Cash withdrawal,JAN 2022,112.0,TH-Aboard
volume_k,Cash advance,JAN 2022,2.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,JAN 2022,2207.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,JAN 2022,1926.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,JAN 2022,3226.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,JAN 2022,1619.0,TH-Aboard
value_m,Cash withdrawal,JAN 2022,1789.0,TH-Aboard
value_m,Cash advance,JAN 2022,19.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,JAN 2022,4411.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,JAN 2022,4679.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,JAN 2022,4738.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,JAN 2022,1457.0,TH-Aboard
volume_k,Cash withdrawal,FEB 2022,105.0,TH-Aboard
volume_k,Cash advance,FEB 2022,2.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,FEB 2022,1983.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,FEB 2022,1762.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,FEB 2022,2935.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,FEB 2022,1305.0,TH-Aboard
value_m,Cash withdrawal,FEB 2022,1717.0,TH-Aboard
value_m,Cash advance,FEB 2022,16.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,FEB 2022,4024.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,FEB 2022,4490.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,FEB 2022,4407.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,FEB 2022,1290.0,TH-Aboard
volume_k,Cash withdrawal,MAR 2022,109.0,TH-Aboard
volume_k,Cash advance,MAR 2022,2.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,MAR 2022,2404.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,MAR 2022,2068.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,MAR 2022,3489.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,MAR 2022,1559.0,TH-Aboard
value_m,Cash withdrawal,MAR 2022,1494.0,TH-Aboard
value_m,Cash advance,MAR 2022,20.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,MAR 2022,5266.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,MAR 2022,5331.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,MAR 2022,5045.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,MAR 2022,1472.0,TH-Aboard
volume_k,Cash withdrawal,APR 2022,115.0,TH-Aboard
volume_k,Cash advance,APR 2022,2.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,APR 2022,2461.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,APR 2022,2032.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,APR 2022,3435.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,APR 2022,1466.0,TH-Aboard
value_m,Cash withdrawal,APR 2022,1461.0,TH-Aboard
value_m,Cash advance,APR 2022,24.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,APR 2022,6949.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,APR 2022,5468.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,APR 2022,4910.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,APR 2022,1398.0,TH-Aboard
volume_k,Cash withdrawal,MAY 2022,119.0,TH-Aboard
volume_k,Cash advance,MAY 2022,2.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,MAY 2022,2635.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,MAY 2022,2153.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,MAY 2022,3606.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,MAY 2022,1549.0,TH-Aboard
value_m,Cash withdrawal,MAY 2022,1474.0,TH-Aboard
value_m,Cash advance,MAY 2022,28.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,MAY 2022,7018.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,MAY 2022,5829.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,MAY 2022,5058.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,MAY 2022,1560.0,TH-Aboard
volume_k,Cash withdrawal,JUN 2022,121.0,TH-Aboard
volume_k,Cash advance,JUN 2022,3.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,JUN 2022,2623.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,JUN 2022,2146.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,JUN 2022,3565.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,JUN 2022,1538.0,TH-Aboard
value_m,Cash withdrawal,JUN 2022,1479.0,TH-Aboard
value_m,Cash advance,JUN 2022,27.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,JUN 2022,7329.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,JUN 2022,5794.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,JUN 2022,5341.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,JUN 2022,1599.0,TH-Aboard
volume_k,Cash withdrawal,JUL 2022,122.0,TH-Aboard
volume_k,Cash advance,JUL 2022,3.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,JUL 2022,2756.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,JUL 2022,2249.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,JUL 2022,3709.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,JUL 2022,1583.0,TH-Aboard
value_m,Cash withdrawal,JUL 2022,1445.0,TH-Aboard
value_m,Cash advance,JUL 2022,30.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,JUL 2022,7478.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,JUL 2022,5748.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,JUL 2022,5388.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,JUL 2022,1651.0,TH-Aboard
volume_k,Cash withdrawal,AUG 2022,125.0,TH-Aboard
volume_k,Cash advance,AUG 2022,3.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,AUG 2022,2880.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,AUG 2022,2363.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,AUG 2022,3845.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,AUG 2022,1693.0,TH-Aboard
value_m,Cash withdrawal,AUG 2022,1515.0,TH-Aboard
value_m,Cash advance,AUG 2022,31.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,AUG 2022,7614.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,AUG 2022,5899.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,AUG 2022,5408.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,AUG 2022,1687.0,TH-Aboard
